# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
327300.5000 M9258 514871 2 44874.5000 p11 p43 n/a N p11->p53->p56
327300.5000 M8914 587440 5 55370.5000 p23 p29 n/a N p23->p63->p18->p78->p53->p56
327300.5000 M9749 630737 4 29871.5000 p62 p31 n/a N p62->p76->p39->p53->p56
327300.5000 M9286 752402 7 44018.5000 p49 p80 n/a N p49->p8->p32->p45->p33->p39->p53->p56
327300.5000 M9020 810181 3 52136.5000 p0 p22 n/a N p0->p93->p53->p56
327670.9000 M9780 555284 5 29295.9000 p34 p57 n/a N p34->p27->p74->p4->p86->p83
327696.0000 M9460 943467 4 39094.0000 p35 p80 n/a N p35->p97->p0->p1->p52
327963.2000 M9055 604333 5 51731.2000 p8 p16 n/a N p8->p49->p68->p85->p6->p50
327963.2000 M9216 541919 3 46817.2000 p38 p35 n/a N p38->p85->p6->p50
328098.6000 M9420 582874 5 40721.6000 p55 p30 n/a N p55->p89->p60->p69->p46->p53
328455.5000 M9867 571902 5 27429.5000 p58 p5 n/a N p58->p50->p89->p45->p4->p0
328722.3000 M8793 786688 1 60488.3000 p36 p19 n/a N p36->p41
328722.3000 M8899 585845 6 57250.3000 p79 p4 n/a N p79->p97->p49->p44->p54->p41->p36
328722.3000 M8544 676365 8 68082.3000 p58 p74 n/a N p58->p10->p79->p97->p49->p44->p54->p41->p36
328722.3000 M9166 841613 3 49103.3000 p44 p83 n/a N p44->p54->p41->p36
328722.3000 M8631 998033 7 65431.3000 p10 p67 n/a N p10->p79->p97->p49->p44->p54->p41->p36
328773.4000 M8815 898452 6 59870.4000 p16 p86 n/a N p16->p13->p88->p41->p75->p33->p36
328773.4000 M9584 982296 3 36382.4000 p18 p15 n/a N p18->p81->p33->p36
328773.4000 M9183 660602 2 48635.4000 p6 p86 n/a N p6->p33->p36
328773.4000 M9367 573485 3 43020.4000 p41 p78 n/a N p41->p81->p33->p36
328773.4000 M9686 549153 4 33266.4000 p70 p28 n/a N p70->p18->p81->p33->p36
328817.4000 M8932 827078 5 56337.4000 p81 p27 n/a N p81->p31->p88->p72->p0->p60
328817.4000 M9885 750162 3 27243.4000 p88 p87 n/a N p88->p72->p0->p60
329002.6000 M9839 755933 3 28833.6000 p69 p8 n/a N p69->p60->p54->p78
329002.6000 M9081 768521 4 51979.6000 p22 p80 n/a N p22->p1->p26->p54->p78
329002.6000 M9157 900407 4 49660.6000 p77 p46 n/a N p77->p33->p79->p54->p78
329002.6000 M9754 920492 6 31419.6000 p41 p68 n/a N p41->p60->p0->p39->p79->p54->p78
329002.6000 M8587 930731 7 67047.6000 p71 p43 n/a N p71->p48->p6->p75->p45->p35->p54->p78
329002.6000 M8837 564519 7 59426.6000 p43 p78 n/a N p43->p99->p41->p75->p45->p35->p54->p78
329002.6000 M9229 953761 7 47459.6000 p43 p17 n/a N p43->p88->p56->p0->p39->p79->p54->p78
329002.6000 M8778 906508 5 61224.6000 p53 p42 n/a N p53->p13->p45->p35->p54->p78
329002.6000 M9888 734224 3 27336.6000 p64 p10 n/a N p64->p34->p54->p78
329002.6000 M9820 651520 4 29414.6000 p51 p56 n/a N p51->p64->p60->p54->p78
329002.6000 M8531 793880 6 68759.6000 p38 p23 n/a N p38->p53->p13->p45->p35->p54->p78
329619.0000 M9697 683817 3 33775.0000 p10 p59 n/a N p10->p4->p94->p85
329672.3000 M9716 711872 4 33248.3000 p74 p8 n/a N p74->p10->p1->p79->p0
329672.3000 M9141 952551 4 50818.3000 p84 p23 n/a N p84->p38->p85->p79->p0
329672.3000 M9642 724124 2 35507.3000 p80 p57 n/a N p80->p79->p0
329733.8000 M8935 572234 4 57160.8000 p57 p26 n/a N p57->p72->p68->p25->p1
329733.8000 M9663 728725 4 34925.8000 p3 p85 n/a N p3->p72->p68->p25->p1
330144.6000 M9004 652960 4 55469.6000 p62 p3 n/a N p62->p38->p94->p66->p16
330144.6000 M8760 734151 2 62918.6000 p60 p5 n/a N p60->p16->p66
330144.6000 M9194 509075 2 49669.6000 p80 p62 n/a N p80->p16->p66
330144.6000 M9722 536941 5 33535.6000 p31 p38 n/a N p31->p23->p47->p78->p16->p66
330299.5000 M9448 582248 6 42065.5000 p56 p12 n/a N p56->p60->p68->p54->p44->p32->p84
330379.0000 M8547 858206 3 69646.0000 p87 p9 n/a N p87->p54->p69->p82
330379.0000 M9435 893561 3 42545.0000 p60 p38 n/a N p60->p93->p69->p82
330379.0000 M9610 909718 4 37196.0000 p55 p80 n/a N p55->p16->p27->p69->p82
330379.0000 M9907 959420 4 28135.0000 p31 p76 n/a N p31->p9->p6->p69->p82
330379.0000 M9849 610577 2 29904.0000 p27 p80 n/a N p27->p69->p82
330379.0000 M8661 672114 4 66171.0000 p45 p69 n/a N p45->p86->p41->p82->p69
330379.0000 M8998 969183 5 55886.0000 p70 p85 n/a N p70->p33->p86->p41->p82->p69
330555.9000 M9789 681896 4 31909.9000 p69 p18 n/a N p69->p56->p25->p63->p4
330559.9000 M9579 734924 3 38321.9000 p62 p66 n/a N p62->p0->p72->p51
330559.9000 M9481 798653 2 41316.9000 p88 p61 n/a N p88->p72->p51
331085.6000 M8586 968661 4 69160.6000 p41 p67 n/a N p41->p7->p19->p16->p70
331085.6000 M9355 929109 3 45697.6000 p14 p27 n/a N p14->p86->p70->p16
331085.6000 M9242 663844 3 49146.6000 p21 p2 n/a N p21->p86->p70->p16
331085.6000 M8973 926313 3 57353.6000 p15 p87 n/a N p15->p86->p70->p16
331085.6000 M8961 979994 3 57718.6000 p15 p52 n/a N p15->p86->p70->p16
331085.6000 M9246 868645 5 49023.6000 p48 p51 n/a N p48->p19->p28->p86->p70->p16
331721.7000 M9704 772951 5 35664.7000 p75 p19 n/a N p75->p74->p61->p45->p48->p18
332028.5000 M9127 550456 7 53599.5000 p40 p30 n/a N p40->p76->p91->p27->p23->p19->p17->p51
332035.9000 M9333 594137 5 47320.9000 p6 p85 n/a N p6->p49->p99->p97->p41->p39
332035.9000 M8767 879110 4 64595.9000 p33 p78 n/a N p33->p80->p97->p41->p39
332035.9000 M9899 857485 4 30035.9000 p77 p49 n/a N p77->p37->p36->p41->p39
332035.9000 M9867 571902 6 31009.9000 p58 p5 n/a N p58->p50->p89->p45->p4->p41->p39
332035.9000 M8861 773940 5 61724.9000 p10 p83 n/a N p10->p52->p87->p1->p41->p39
332035.9000 M9889 882435 2 30338.9000 p25 p65 n/a N p25->p41->p39
332035.9000 M8634 726342 1 68651.9000 p41 p11 n/a N p41->p39
332035.9000 M9765 825068 4 34116.9000 p77 p71 n/a N p77->p37->p36->p41->p39
332035.9000 M8506 622058 3 72555.9000 p22 p70 n/a N p22->p36->p39->p41
332102.0000 M8900 650347 5 60600.0000 p90 p28 n/a N p90->p37->p80->p79->p0->p45
332102.0000 M9564 985737 2 40323.0000 p39 p60 n/a N p39->p0->p45
332503.9000 M9886 816148 2 30898.9000 p53 p74 n/a N p53->p51->p3
332503.9000 M9293 913378 1 49005.9000 p3 p78 n/a N p3->p51
332503.9000 M9008 510326 6 57706.9000 p48 p87 n/a N p48->p70->p77->p47->p88->p3->p51
332557.2000 M8969 525030 3 58945.2000 p32 p80 n/a N p32->p73->p75->p78
332557.2000 M9538 523613 3 41573.2000 p57 p3 n/a N p57->p77->p75->p78
332557.2000 M9502 604749 5 42674.2000 p21 p8 n/a N p21->p13->p91->p1->p75->p78
332557.2000 M9478 855622 2 43406.2000 p77 p24 n/a N p77->p75->p78
332646.0000 M8596 597001 3 70418.0000 p60 p51 n/a N p60->p41->p45->p79
332646.0000 M8831 506388 3 63254.0000 p60 p44 n/a N p60->p41->p45->p79
332874.0000 M9665 872181 2 38005.0000 p29 p15 n/a N p29->p99->p57
332874.0000 M9797 821819 3 33986.0000 p83 p24 n/a N p83->p29->p99->p57
333194.4000 M9698 620656 3 37320.4000 p15 p8 n/a N p15->p69->p6->p48
333399.1000 M9083 781283 4 56314.1000 p57 p66 n/a N p57->p11->p53->p98->p9
333399.1000 M9031 595037 4 57899.1000 p34 p39 n/a N p34->p28->p23->p98->p9
333399.1000 M9611 838963 4 40186.1000 p68 p16 n/a N p68->p85->p53->p98->p9
333714.0000 M8729 687461 2 67436.0000 p58 p32 n/a N p58->p62->p53
333714.0000 M9108 885061 4 55865.0000 p32 p76 n/a N p32->p45->p56->p62->p53
333714.0000 M9547 971876 4 42456.0000 p14 p43 n/a N p14->p33->p85->p62->p53
333714.0000 M9820 651520 4 34126.0000 p51 p56 n/a N p51->p64->p60->p62->p53
333900.0000 M9031 595037 4 58400.0000 p34 p39 n/a N p34->p28->p23->p98->p89
333900.0000 M8700 806362 3 68502.0000 p31 p58 n/a N p31->p71->p98->p89
333900.0000 M9611 838963 4 40687.0000 p68 p16 n/a N p68->p85->p53->p98->p89
333900.0000 M9691 790341 5 38239.0000 p5 p28 n/a N p5->p6->p92->p23->p89->p98
333900.0000 M9363 534261 4 48268.0000 p66 p67 n/a N p66->p91->p68->p89->p98
333900.0000 M9480 633523 3 44687.0000 p85 p33 n/a N p85->p60->p89->p98
333900.0000 M9544 711647 5 42732.0000 p54 p78 n/a N p54->p97->p35->p60->p89->p98
333900.0000 M9489 973895 2 44414.0000 p23 p20 n/a N p23->p89->p98
333900.0000 M8674 569558 2 69293.0000 p87 p57 n/a N p87->p89->p98
333946.2000 M8907 912568 3 62229.2000 p69 p32 n/a N p69->p88->p72->p45
333946.2000 M8701 916650 4 68518.2000 p66 p84 n/a N p66->p85->p10->p72->p45
333946.2000 M8591 606979 3 71870.2000 p68 p1 n/a N p68->p44->p72->p45
333946.2000 M9619 601811 3 40488.2000 p75 p30 n/a N p75->p0->p45->p72
333946.2000 M9512 995952 2 43757.2000 p33 p49 n/a N p33->p45->p72
333946.2000 M8958 779864 4 60670.2000 p88 p80 n/a N p88->p82->p60->p45->p72
333946.2000 M9047 996258 5 57960.2000 p25 p50 n/a N p25->p73->p91->p60->p45->p72
333946.2000 M9505 650018 3 43972.2000 p85 p53 n/a N p85->p60->p45->p72
333946.2000 M8557 760977 5 72906.2000 p42 p51 n/a N p42->p47->p82->p60->p45->p72
333946.2000 M8775 997703 2 66261.2000 p41 p10 n/a N p41->p45->p72
334260.9000 M9666 961061 3 39361.9000 p45 p26 n/a N p45->p0->p72->p75
334527.7000 M9570 599112 3 42564.7000 p68 p70 n/a N p68->p85->p13->p57
334655.9000 M9709 852102 6 38446.9000 p43 p15 n/a N p43->p34->p27->p4->p86->p97->p22
334655.9000 M9278 661102 2 51619.9000 p6 p70 n/a N p6->p97->p22
334671.9000 M8526 614066 4 74580.9000 p67 p77 n/a N p67->p2->p90->p33->p68
334671.9000 M9381 926984 1 48490.9000 p33 p14 n/a N p33->p68
335148.1000 M9373 541251 4 49212.1000 p4 p0 n/a N p4->p60->p36->p28->p76
335148.1000 M8544 676365 8 74508.1000 p58 p74 n/a N p58->p10->p79->p97->p49->p44->p54->p76->p28
335148.1000 M9167 728110 5 55498.1000 p71 p89 n/a N p71->p63->p44->p54->p76->p28
335148.1000 M9166 841613 3 55529.1000 p44 p83 n/a N p44->p54->p76->p28
335148.1000 M8899 585845 6 63676.1000 p79 p4 n/a N p79->p97->p49->p44->p54->p76->p28
335148.1000 M9866 939777 3 34153.1000 p26 p0 n/a N p26->p94->p76->p28
335148.1000 M9569 753520 5 43215.1000 p69 p38 n/a N p69->p89->p79->p39->p76->p28
335148.1000 M9646 930114 3 40861.1000 p9 p56 n/a N p9->p86->p76->p28
335148.1000 M8631 998033 7 71857.1000 p10 p67 n/a N p10->p79->p97->p49->p44->p54->p76->p28
335192.8000 M8916 881334 5 63201.8000 p48 p90 n/a N p48->p33->p86->p0->p75->p46
335192.8000 M8560 770967 4 74061.8000 p51 p87 n/a N p51->p44->p0->p75->p46
335192.8000 M8565 670977 4 73908.8000 p18 p9 n/a N p18->p93->p0->p75->p46
335236.1000 M8729 687461 2 68958.1000 p58 p32 n/a N p58->p62->p9
335236.1000 M9108 885061 4 57387.1000 p32 p76 n/a N p32->p45->p56->p62->p9
335236.1000 M9547 971876 4 43978.1000 p14 p43 n/a N p14->p33->p85->p62->p9
336272.8000 M9250 596127 4 54089.8000 p85 p16 n/a N p85->p54->p23->p78->p8
336675.9000 M8583 593405 4 74841.9000 p34 p6 n/a N p34->p13->p53->p9->p37
336675.9000 M8627 793011 3 73506.9000 p25 p28 n/a N p25->p78->p37->p9
336675.9000 M9179 513778 2 56658.9000 p34 p53 n/a N p34->p37->p9
336675.9000 M9295 989564 7 53116.9000 p49 p89 n/a N p49->p35->p54->p30->p75->p77->p37->p9
337319.2000 M8647 699855 1 73538.2000 p28 p44 n/a N p28->p94
337319.2000 M9202 954076 1 56599.2000 p28 p47 n/a N p28->p94
337392.7000 M9718 619909 4 40906.7000 p19 p42 n/a N p19->p90->p47->p94->p61
337392.7000 M8785 745391 6 69402.7000 p19 p83 n/a N p19->p55->p98->p56->p47->p94->p61
337392.7000 M9379 924229 7 51272.7000 p82 p84 n/a N p82->p41->p87->p60->p62->p85->p94->p61
337392.7000 M9313 818130 3 53285.7000 p71 p89 n/a N p71->p85->p94->p61
337392.7000 M9662 984506 3 42615.7000 p8 p7 n/a N p8->p47->p94->p61
337482.4000 M9789 681896 4 38836.4000 p69 p18 n/a N p69->p56->p25->p63->p37
337752.8000 M9779 660662 4 39407.8000 p2 p0 n/a N p2->p74->p10->p1->p28
337752.8000 M9385 617410 6 51448.8000 p80 p40 n/a N p80->p34->p90->p19->p16->p1->p28
337752.8000 M9608 600913 5 44629.8000 p70 p35 n/a N p70->p11->p99->p16->p1->p28
337752.8000 M9763 936165 3 39894.8000 p27 p36 n/a N p27->p41->p1->p28
337752.8000 M9769 745090 3 39712.8000 p60 p34 n/a N p60->p36->p28->p1
337752.8000 M8657 567530 4 73666.8000 p68 p14 n/a N p68->p75->p86->p28->p1
338093.8000 M9799 791362 3 39144.8000 p20 p74 n/a N p20->p82->p8->p14
338320.0000 M8669 591423 2 73866.0000 p83 p18 n/a N p83->p14->p57
338320.0000 M9191 550894 2 57938.0000 p30 p38 n/a N p30->p14->p57
338320.0000 M8974 927645 3 64558.0000 p49 p38 n/a N p49->p96->p14->p57
338494.9000 M9893 863127 3 36676.9000 p75 p0 n/a N p75->p3->p81->p21
338494.9000 M9884 662279 4 36950.9000 p78 p17 n/a N p78->p82->p3->p81->p21
338494.9000 M9868 574789 2 37437.9000 p2 p20 n/a N p2->p21->p81
338689.0000 M9695 585760 3 42907.0000 p38 p51 n/a N p38->p27->p56->p78
338689.0000 M8703 887503 1 73199.0000 p56 p73 n/a N p56->p78
338689.0000 M8945 787235 6 65812.0000 p61 p45 n/a N p61->p63->p85->p0->p93->p56->p78
338689.0000 M8965 996109 2 65199.0000 p86 p43 n/a N p86->p56->p78
338689.0000 M8920 833041 7 66577.0000 p79 p76 n/a N p79->p14->p6->p45->p86->p93->p56->p78
338689.0000 M9894 888582 6 36840.0000 p43 p64 n/a N p43->p3->p18->p31->p47->p78->p56
338689.0000 M9911 620000 4 36322.0000 p18 p57 n/a N p18->p31->p47->p78->p56
338849.6000 M9650 989582 5 44438.6000 p71 p21 n/a N p71->p13->p28->p36->p78->p86
338849.6000 M9854 600522 4 38221.6000 p80 p10 n/a N p80->p68->p82->p78->p86
338849.6000 M9265 627117 2 56211.6000 p29 p27 n/a N p29->p78->p86
338849.6000 M9589 844748 5 46306.6000 p55 p17 n/a N p55->p93->p60->p75->p78->p86
338849.6000 M9757 805413 4 41174.6000 p76 p13 n/a N p76->p28->p36->p78->p86
338849.6000 M9182 700588 4 58742.6000 p26 p27 n/a N p26->p60->p91->p86->p78
338849.6000 M8683 787531 5 73968.6000 p32 p9 n/a N p32->p58->p11->p67->p86->p78
338849.6000 M9693 664025 5 43128.6000 p32 p45 n/a N p32->p2->p48->p91->p86->p78
338849.6000 M9187 879484 1 58589.6000 p86 p62 n/a N p86->p78
338849.6000 M9199 970193 5 58221.6000 p57 p10 n/a N p57->p79->p14->p91->p86->p78
338849.6000 M8744 732088 6 72114.6000 p31 p7 n/a N p31->p4->p56->p73->p0->p86->p78
338849.6000 M9092 500038 5 61491.6000 p74 p85 n/a N p74->p93->p60->p91->p86->p78
338849.6000 M8912 539570 4 66979.6000 p59 p17 n/a N p59->p70->p33->p86->p78
338962.8000 M9641 775648 4 44828.8000 p69 p73 n/a N p69->p52->p25->p98->p18
339066.5000 M9495 723125 4 49396.5000 p18 p69 n/a N p18->p11->p19->p50->p75
339066.5000 M9625 979441 3 45424.5000 p12 p44 n/a N p12->p19->p50->p75
339346.5000 M8978 723074 5 65462.5000 p38 p43 n/a N p38->p46->p91->p27->p28->p80
339346.5000 M9468 682277 5 50499.5000 p35 p15 n/a N p35->p60->p97->p8->p28->p80
339346.5000 M9683 638027 2 43931.5000 p75 p26 n/a N p75->p28->p80
339413.2000 M9657 774962 5 44789.2000 p77 p87 n/a N p77->p37->p33->p85->p82->p76
339413.2000 M9342 701775 4 54421.2000 p8 p38 n/a N p8->p85->p81->p82->p76
339413.2000 M9184 557731 3 59244.2000 p7 p85 n/a N p7->p41->p82->p76
339413.2000 M9503 659737 4 49500.2000 p8 p3 n/a N p8->p85->p81->p82->p76
339476.5000 M9189 670883 3 59155.5000 p15 p67 n/a N p15->p23->p27->p82
339930.7000 M9098 869528 4 62389.7000 p68 p17 n/a N p68->p6->p13->p1->p53
339930.7000 M9054 910050 3 63729.7000 p0 p64 n/a N p0->p13->p1->p53
339930.7000 M9779 660662 4 41585.7000 p2 p0 n/a N p2->p74->p10->p1->p53
339930.7000 M9414 504989 2 52739.7000 p27 p42 n/a N p27->p1->p53
339930.7000 M9017 813561 5 64858.7000 p57 p46 n/a N p57->p11->p56->p41->p1->p53
339930.7000 M8935 572234 5 67357.7000 p57 p26 n/a N p57->p72->p68->p25->p1->p53
339930.7000 M9663 728725 5 45122.7000 p3 p85 n/a N p3->p72->p68->p25->p1->p53
339930.7000 M9189 670883 4 59609.7000 p15 p67 n/a N p15->p23->p27->p1->p53
339930.7000 M9385 617410 6 53626.7000 p80 p40 n/a N p80->p34->p90->p19->p16->p1->p53
339930.7000 M8538 528395 5 79473.7000 p86 p83 n/a N p86->p16->p75->p41->p1->p53
339930.7000 M9306 547160 3 56034.7000 p23 p42 n/a N p23->p27->p1->p53
339930.7000 M8866 894222 4 69466.7000 p48 p18 n/a N p48->p33->p86->p1->p53
339930.7000 M9608 600913 5 46807.7000 p70 p35 n/a N p70->p11->p99->p16->p1->p53
339930.7000 M9490 694729 6 50414.7000 p74 p88 n/a N p74->p11->p87->p19->p16->p1->p53
339930.7000 M8594 982414 6 77762.7000 p17 p6 n/a N p17->p56->p22->p75->p41->p1->p53
339930.7000 M9763 936165 3 42072.7000 p27 p36 n/a N p27->p41->p1->p53
340180.0000 M9202 954076 1 59460.0000 p28 p47 n/a N p28->p27
340226.9000 M9802 604301 3 41184.9000 p60 p31 n/a N p60->p69->p82->p72
340226.9000 M9541 600132 2 49151.9000 p36 p44 n/a N p36->p72->p82
340260.0000 M9772 797573 3 42129.0000 p89 p5 n/a N p89->p79->p39->p68
340260.0000 M9138 512631 6 61498.0000 p73 p22 n/a N p73->p25->p80->p62->p76->p39->p68
340633.2000 M9372 981032 2 54728.2000 p23 p24 n/a N p23->p27->p94
340656.3000 M9657 774962 6 46032.3000 p77 p87 n/a N p77->p37->p33->p85->p82->p76->p28
340656.3000 M9342 701775 5 55664.3000 p8 p38 n/a N p8->p85->p81->p82->p76->p28
340656.3000 M9184 557731 4 60487.3000 p7 p85 n/a N p7->p41->p82->p76->p28
340656.3000 M9503 659737 5 50743.3000 p8 p3 n/a N p8->p85->p81->p82->p76->p28
340696.6000 M9882 866256 6 39213.6000 p38 p37 n/a N p38->p63->p89->p48->p45->p22->p93
340696.6000 M9043 536642 4 64832.6000 p48 p19 n/a N p48->p33->p86->p93->p22
340700.3000 M9119 993791 5 62515.3000 p34 p33 n/a N p34->p80->p62->p45->p60->p38
340700.3000 M9728 803947 4 43909.3000 p8 p5 n/a N p8->p55->p79->p60->p38
340710.3000 M9630 924695 5 46915.3000 p37 p74 n/a N p37->p44->p78->p23->p76->p61
340715.3000 M8908 547077 4 68967.3000 p74 p61 n/a N p74->p10->p6->p51->p67
340715.3000 M9527 859714 1 50068.3000 p51 p72 n/a N p51->p67
340721.1000 M8737 875109 2 74199.1000 p41 p88 n/a N p41->p28->p53
340721.1000 M9824 999084 3 41010.1000 p15 p50 n/a N p15->p14->p28->p53
340721.1000 M9351 933072 5 55455.1000 p20 p47 n/a N p20->p46->p72->p3->p28->p53
340721.1000 M9511 846634 2 50563.1000 p14 p43 n/a N p14->p28->p53
340721.1000 M9801 682866 2 41710.1000 p81 p20 n/a N p81->p28->p53
340721.1000 M9295 989564 6 57162.1000 p49 p89 n/a N p49->p35->p54->p30->p75->p28->p53
340721.1000 M9861 706050 2 39880.1000 p65 p75 n/a N p65->p28->p53
340721.1000 M9463 818228 5 52026.1000 p46 p1 n/a N p46->p27->p0->p86->p28->p53
340721.1000 M9506 906484 3 50716.1000 p21 p30 n/a N p21->p3->p28->p53
340721.1000 M8508 869756 7 81179.1000 p83 p88 n/a N p83->p69->p56->p48->p72->p3->p28->p53
340721.1000 M9033 725464 4 65159.1000 p79 p59 n/a N p79->p33->p45->p28->p53
340721.1000 M9547 971876 5 49463.1000 p14 p43 n/a N p14->p33->p85->p62->p53->p28
340907.2000 M8721 798008 7 74872.2000 p66 p80 n/a N p66->p23->p15->p90->p42->p11->p39->p80
340907.2000 M8730 609532 5 74599.2000 p79 p14 n/a N p79->p97->p96->p11->p39->p80
340907.2000 M8592 895596 5 78801.2000 p22 p79 n/a N p22->p97->p96->p11->p39->p80
340907.2000 M9323 721879 3 56497.2000 p5 p77 n/a N p5->p90->p39->p80
340987.3000 M9491 544672 4 51440.3000 p76 p30 n/a N p76->p52->p93->p81->p67
340987.3000 M9430 809106 3 53305.3000 p47 p34 n/a N p47->p93->p81->p67
340987.3000 M9231 630625 5 59383.3000 p29 p27 n/a N p29->p84->p20->p46->p81->p67
340987.3000 M8546 810409 3 80285.3000 p55 p10 n/a N p55->p28->p81->p67
340987.3000 M9407 508788 3 54010.3000 p29 p35 n/a N p29->p44->p81->p67
341135.3000 M9454 956135 5 52717.3000 p78 p50 n/a N p78->p47->p69->p93->p60->p74
341135.3000 M9653 739785 4 46632.3000 p33 p40 n/a N p33->p94->p93->p60->p74
341135.3000 M9402 742546 4 54312.3000 p4 p8 n/a N p4->p69->p93->p60->p74
341195.1000 M9702 913027 6 45199.1000 p77 p4 n/a N p77->p37->p6->p91->p86->p56->p78
341397.4000 M8931 997407 6 68948.4000 p18 p26 n/a N p18->p78->p69->p4->p0->p39->p75
341397.4000 M9832 588959 4 41441.4000 p81 p87 n/a N p81->p28->p36->p39->p75
341481.5000 M8550 840332 5 80655.5000 p45 p24 n/a N p45->p92->p69->p84->p62->p65
341481.5000 M9049 679572 3 65434.5000 p31 p82 n/a N p31->p84->p62->p65
341704.1000 M8573 817903 3 80174.1000 p28 p66 n/a N p28->p19->p36->p75
341704.1000 M9023 993818 6 66449.1000 p70 p64 n/a N p70->p99->p82->p89->p19->p36->p75
341704.1000 M9432 956470 4 53961.1000 p58 p65 n/a N p58->p78->p37->p36->p75
341704.1000 M9368 542763 6 55920.1000 p15 p42 n/a N p15->p55->p34->p90->p19->p36->p75
341825.0000 M8667 971290 4 77433.0000 p40 p75 n/a N p40->p39->p29->p15->p61
341920.7000 M8926 557006 4 69625.7000 p77 p47 n/a N p77->p90->p89->p71->p57
341920.7000 M9292 842962 4 58452.7000 p49 p24 n/a N p49->p35->p85->p71->p57
341920.7000 M9691 790341 5 46259.7000 p5 p28 n/a N p5->p6->p92->p23->p71->p57
341920.7000 M9293 913378 2 58422.7000 p3 p78 n/a N p3->p71->p57
341920.7000 M9480 633523 4 52707.7000 p85 p33 n/a N p85->p60->p89->p71->p57
341920.7000 M9008 510326 7 67123.7000 p48 p87 n/a N p48->p70->p77->p47->p88->p3->p71->p57
341920.7000 M9544 711647 6 50752.7000 p54 p78 n/a N p54->p97->p35->p60->p89->p71->p57
342221.1000 M9819 687217 4 42664.1000 p37 p45 n/a N p37->p33->p46->p75->p10
342221.1000 M9685 850276 5 46745.1000 p68 p89 n/a N p68->p85->p33->p46->p75->p10
342221.1000 M9661 513500 5 47475.1000 p53 p56 n/a N p53->p85->p33->p46->p75->p10
342326.7000 M9163 606026 4 62799.7000 p31 p1 n/a N p31->p57->p97->p62->p81
342478.1000 M9143 500800 5 63563.1000 p47 p27 n/a N p47->p16->p53->p36->p28->p54
342478.1000 M8933 856464 5 69967.1000 p20 p87 n/a N p20->p78->p80->p22->p28->p54
342478.1000 M8775 997703 2 74793.1000 p41 p10 n/a N p41->p28->p54
342478.1000 M9224 650314 5 61089.1000 p20 p10 n/a N p20->p78->p80->p22->p28->p54
342478.1000 M9613 750061 4 49204.1000 p89 p68 n/a N p89->p52->p69->p54->p28
342478.1000 M8975 572586 2 68685.1000 p69 p3 n/a N p69->p54->p28
342478.1000 M9820 651520 4 42890.1000 p51 p56 n/a N p51->p64->p60->p54->p28
342478.1000 M9081 768521 4 65455.1000 p22 p80 n/a N p22->p1->p26->p54->p28
342478.1000 M8547 858206 2 81745.1000 p87 p9 n/a N p87->p54->p28
342478.1000 M9910 960831 3 40141.1000 p67 p28 n/a N p67->p96->p54->p28
342706.0000 M9519 864156 3 52303.0000 p69 p11 n/a N p69->p52->p56->p23
342706.0000 M9737 891209 2 45640.0000 p71 p54 n/a N p71->p56->p23
342706.0000 M9774 874211 2 44514.0000 p25 p54 n/a N p25->p56->p23
342706.0000 M9009 926123 3 67878.0000 p31 p67 n/a N p31->p88->p56->p23
342778.8000 M9779 660662 5 44433.8000 p2 p0 n/a N p2->p74->p10->p1->p53->p89
342778.8000 M9463 818228 6 54083.8000 p46 p1 n/a N p46->p27->p0->p86->p28->p53->p89
342778.8000 M9511 846634 3 52620.8000 p14 p43 n/a N p14->p28->p53->p89
342778.8000 M9654 824882 1 48245.8000 p89 p90 n/a N p89->p53
343718.3000 M8558 743101 7 82648.3000 p76 p45 n/a N p76->p14->p64->p98->p10->p89->p11->p1
343718.3000 M8676 828767 4 79050.3000 p58 p5 n/a N p58->p10->p89->p11->p1
343718.3000 M9204 702522 3 62937.3000 p23 p60 n/a N p23->p84->p11->p1
344106.7000 M9219 510480 1 62869.7000 p53 p73 n/a N p53->p14
344106.7000 M8803 713845 4 75569.7000 p32 p60 n/a N p32->p31->p79->p14->p53
344169.9000 M8913 708194 4 72269.9000 p67 p80 n/a N p67->p0->p13->p92->p19
344394.4000 M9596 762127 6 51639.4000 p59 p63 n/a N p59->p35->p73->p22->p72->p90->p47
344394.4000 M8755 767207 3 77321.4000 p41 p48 n/a N p41->p7->p90->p47
344535.5000 M9153 807347 6 65315.5000 p2 p88 n/a N p2->p80->p34->p27->p4->p7->p98
344535.5000 M8926 557006 5 72240.5000 p77 p47 n/a N p77->p90->p89->p71->p98->p7
344535.5000 M9181 680816 4 64458.5000 p6 p76 n/a N p6->p13->p28->p98->p7
344535.5000 M9691 790341 6 48874.5000 p5 p28 n/a N p5->p6->p92->p23->p89->p98->p7
344535.5000 M9293 913378 3 61037.5000 p3 p78 n/a N p3->p71->p98->p7
344535.5000 M8966 864781 5 71014.5000 p15 p57 n/a N p15->p50->p81->p18->p98->p7
344535.5000 M8964 834337 2 71076.5000 p10 p60 n/a N p10->p98->p7
344535.5000 M9455 687651 4 56086.5000 p8 p74 n/a N p8->p97->p18->p98->p7
344535.5000 M9191 550894 3 64153.5000 p30 p38 n/a N p30->p14->p98->p7
344535.5000 M9586 670854 4 52083.5000 p50 p46 n/a N p50->p81->p18->p98->p7
