# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
299984.0000 M9560 527210 1 8327.0000 p1 p28 n/a N p1->p28
300108.6000 M6123 920967 3 113305.6000 p15 p49 n/a N p15->p31->p25->p49
300128.9000 M5180 783858 3 142088.9000 p10 p35 n/a N p10->p5->p47->p35
300295.8000 M5752 926622 2 124812.8000 p5 p23 n/a N p5->p47->p23
300299.5000 M7723 908623 1 64698.5000 p23 p47 n/a N p23->p47
300310.7000 M9643 798613 1 6115.7000 p55 p23 n/a N p55->p23
300314.2000 M9073 870108 1 23535.2000 p55 p23 n/a N p55->p23
300342.4000 M8861 773940 2 30031.4000 p10 p83 n/a N p10->p98->p83
300376.2000 M9269 879743 2 17614.2000 p63 p0 n/a N p63->p35->p0
300394.4000 M6397 563564 1 105241.4000 p69 p49 n/a N p69->p49
300396.7000 M7008 572606 2 86599.7000 p52 p49 n/a N p52->p69->p49
300488.6000 M8680 652685 1 35697.6000 p50 p33 n/a N p50->p33
300514.0000 M7055 602592 1 85284.0000 p47 p8 n/a N p47->p8
300517.3000 M7280 814381 1 78413.3000 p8 p47 n/a N p8->p47
300679.4000 M2112 893772 2 236208.4000 p41 p0 n/a N p41->p86->p0
300797.7000 M8383 698389 2 45061.7000 p26 p23 n/a N p26->p94->p23
300799.0000 M9032 625016 1 25268.0000 p75 p28 n/a N p75->p28
300819.1000 M5249 802529 4 140671.1000 p75 p8 n/a N p75->p0->p73->p86->p8
300843.5000 M7773 660591 1 63726.5000 p34 p27 n/a N p34->p27
301010.1000 M7413 742246 1 74850.1000 p83 p48 n/a N p83->p48
301092.3000 M8870 731971 1 30505.3000 p68 p82 n/a N p68->p82
301309.8000 M8745 846328 1 34543.8000 p24 p1 n/a N p24->p1
301345.3000 M8438 643976 2 43931.3000 p57 p54 n/a N p57->p23->p54
301349.2000 M5623 957962 2 129798.2000 p57 p54 n/a N p57->p23->p54
301412.6000 M4934 833215 1 150884.6000 p30 p35 n/a N p30->p35
301416.4000 M4542 940232 1 162842.4000 p30 p35 n/a N p30->p35
301607.2000 M9137 729717 2 22876.2000 p83 p17 n/a N p83->p22->p17
301668.4000 M9520 775773 1 11234.4000 p75 p81 n/a N p75->p81
301713.9000 M5932 965918 2 120737.9000 p15 p41 n/a N p15->p87->p41
301801.1000 M4926 562365 2 151517.1000 p37 p86 n/a N p37->p28->p86
301804.1000 M6349 741796 2 108115.1000 p13 p28 n/a N p13->p86->p28
302007.8000 M7107 772373 1 85184.8000 p14 p78 n/a N p14->p78
302013.7000 M5205 849002 3 143208.7000 p12 p63 n/a N p12->p66->p25->p63
302111.6000 M9467 716588 1 13294.6000 p24 p81 n/a N p24->p81
302462.9000 M7654 823253 1 68969.9000 p23 p19 n/a N p23->p19
302475.8000 M3133 644747 1 206867.8000 p50 p75 n/a N p50->p75
302495.7000 M7389 529096 1 77069.7000 p39 p33 n/a N p39->p33
302505.1000 M6087 922943 2 116796.1000 p37 p60 n/a N p37->p69->p60
302509.0000 M6993 962165 1 89170.0000 p60 p69 n/a N p60->p69
302552.1000 M7088 754550 2 86311.1000 p57 p41 n/a N p57->p14->p41
302554.7000 M9255 646938 1 20220.7000 p41 p14 n/a N p41->p14
302557.7000 M6441 748860 1 106065.7000 p41 p14 n/a N p41->p14
302699.9000 M4650 906896 2 160828.9000 p6 p76 n/a N p6->p75->p76
302815.4000 M9876 833882 1 1514.4000 p86 p3 n/a N p86->p3
302817.8000 M6212 576631 1 113295.8000 p3 p86 n/a N p3->p86
302820.4000 M8085 627707 2 56180.4000 p48 p28 n/a N p48->p3->p28
302836.2000 M9642 724124 1 8671.2000 p80 p57 n/a N p80->p57
302923.7000 M9439 977995 1 14967.7000 p12 p19 n/a N p12->p19
302939.6000 M5635 920153 1 131022.6000 p30 p34 n/a N p30->p34
302943.5000 M7607 952277 2 70886.5000 p20 p34 n/a N p20->p30->p34
302947.5000 M7531 996479 3 73201.5000 p22 p34 n/a N p22->p20->p30->p34
302957.8000 M6599 762077 1 101639.8000 p14 p35 n/a N p14->p35
303055.9000 M8451 819464 2 45246.9000 p30 p82 n/a N p30->p20->p82
303058.0000 M6177 511498 2 114607.0000 p30 p82 n/a N p30->p20->p82
303101.2000 M7310 536321 3 80081.2000 p17 p57 n/a N p17->p30->p20->p57
303116.8000 M5304 710878 3 141292.8000 p60 p57 n/a N p60->p59->p82->p57
303145.7000 M4894 803291 2 153832.7000 p42 p72 n/a N p42->p0->p72
303228.5000 M7619 994824 2 70803.5000 p66 p34 n/a N p66->p12->p34
303230.7000 M8697 544023 1 37923.7000 p12 p34 n/a N p12->p34
303233.8000 M3284 751696 2 203021.8000 p66 p34 n/a N p66->p12->p34
303421.4000 M9150 753578 1 24292.4000 p80 p22 n/a N p80->p22
303424.5000 M9081 768521 1 26401.5000 p22 p80 n/a N p22->p80
303435.3000 M9843 919225 1 3145.3000 p34 p23 n/a N p34->p23
303651.2000 M9756 593834 2 6006.2000 p46 p82 n/a N p46->p78->p82
303678.8000 M8634 726342 2 40294.8000 p41 p11 n/a N p41->p19->p11
303772.4000 M3743 544133 2 189562.4000 p50 p88 n/a N p50->p70->p88
303776.4000 M6285 987118 1 112035.4000 p70 p88 n/a N p70->p88
303779.4000 M9624 741506 1 10167.4000 p88 p70 n/a N p88->p70
303787.3000 M9610 909718 1 10604.3000 p55 p80 n/a N p55->p80
303790.4000 M7369 774336 1 78977.4000 p80 p55 n/a N p80->p55
303857.7000 M9330 755242 1 19233.7000 p76 p28 n/a N p76->p28
303875.2000 M8267 914843 2 51670.2000 p82 p71 n/a N p82->p99->p71
304041.9000 M7401 770289 1 78248.9000 p76 p62 n/a N p76->p62
304045.1000 M7133 796087 2 86426.1000 p11 p62 n/a N p11->p76->p62
304047.5000 M4006 597828 1 181817.5000 p62 p76 n/a N p62->p76
304209.3000 M8908 547077 1 32461.3000 p74 p61 n/a N p74->p61
304287.3000 M9493 733086 1 14679.3000 p64 p48 n/a N p64->p48
304290.6000 M5405 814617 2 139390.6000 p24 p48 n/a N p24->p64->p48
304315.2000 M8830 766221 1 34954.2000 p69 p46 n/a N p69->p46
304317.5000 M9923 571035 1 1585.5000 p46 p69 n/a N p46->p69
304320.2000 M6044 671573 2 119925.2000 p74 p69 n/a N p74->p46->p69
304353.6000 M9946 678079 1 920.6000 p16 p71 n/a N p16->p71
304496.1000 M9039 811455 1 28753.1000 p3 p18 n/a N p3->p18
304498.4000 M7423 555101 1 78031.4000 p3 p18 n/a N p3->p18
304527.6000 M3887 962003 3 185919.6000 p64 p42 n/a N p64->p69->p52->p42
304530.3000 M9124 666309 2 26192.3000 p69 p42 n/a N p69->p52->p42
304611.3000 M8535 987890 1 44245.3000 p43 p30 n/a N p43->p30
304629.8000 M5919 897319 1 124049.8000 p26 p34 n/a N p26->p34
304632.1000 M4565 558579 2 165356.1000 p1 p34 n/a N p1->p26->p34
304634.5000 M8963 589484 1 31206.5000 p23 p26 n/a N p23->p26
304638.0000 M9294 858156 1 21109.0000 p23 p26 n/a N p23->p26
304668.4000 M6812 604405 3 96858.4000 p53 p83 n/a N p53->p52->p69->p83
304748.3000 M5265 856240 2 144113.3000 p64 p21 n/a N p64->p85->p21
304752.3000 M9254 983291 2 22449.3000 p35 p21 n/a N p35->p85->p21
304756.1000 M7484 942871 1 76439.1000 p21 p85 n/a N p21->p85
304758.6000 M5075 618872 2 149921.6000 p36 p85 n/a N p36->p21->p85
304761.9000 M4555 813122 2 165790.9000 p36 p85 n/a N p36->p21->p85
304765.1000 M6913 796214 1 93872.1000 p21 p85 n/a N p21->p85
304888.1000 M7785 779253 2 67404.1000 p20 p7 n/a N p20->p30->p7
305039.1000 M7850 776872 1 65566.1000 p24 p41 n/a N p24->p41
305072.3000 M9641 775648 1 10938.3000 p69 p73 n/a N p69->p73
305076.2000 M5364 960688 1 141423.2000 p69 p73 n/a N p69->p73
305100.7000 M6962 974112 1 92709.7000 p43 p9 n/a N p43->p9
305120.1000 M8945 787235 1 32243.1000 p61 p45 n/a N p61->p45
305122.3000 M8781 530934 1 37253.3000 p61 p45 n/a N p61->p45
305189.4000 M3373 971103 2 202256.4000 p29 p55 n/a N p29->p57->p55
305219.9000 M3669 655771 1 193263.9000 p31 p9 n/a N p31->p9
305349.0000 M8394 996057 1 49279.0000 p54 p76 n/a N p54->p76
305356.0000 M6448 597747 2 108652.0000 p78 p33 n/a N p78->p98->p33
305360.0000 M5634 964274 1 133474.0000 p88 p72 n/a N p88->p72
305371.2000 M9176 512183 1 25445.2000 p33 p73 n/a N p33->p73
305373.3000 M8739 517998 1 38791.3000 p33 p73 n/a N p33->p73
305386.1000 M6036 812439 1 121235.1000 p59 p21 n/a N p59->p21
305397.7000 M7234 733823 1 84691.7000 p0 p36 n/a N p0->p36
305399.8000 M9936 513209 1 2273.8000 p0 p36 n/a N p0->p36
305400.4000 M9175 949424 1 25505.4000 p69 p86 n/a N p69->p86
305403.3000 M9404 602933 2 18518.3000 p78 p24 n/a N p78->p42->p24
305404.0000 M6261 888570 3 114394.0000 p18 p69 n/a N p18->p72->p86->p69
305405.4000 M7980 516410 1 61968.4000 p42 p24 n/a N p42->p24
305407.2000 M7847 785085 1 66026.2000 p86 p69 n/a N p86->p69
305409.9000 M5763 669269 2 129590.9000 p34 p69 n/a N p34->p86->p69
305412.1000 M8375 948263 3 49919.1000 p84 p90 n/a N p84->p20->p30->p90
305415.8000 M4705 917093 1 161868.8000 p90 p30 n/a N p90->p30
305418.4000 M6574 639782 2 104864.4000 p58 p30 n/a N p58->p90->p30
305476.8000 M8295 587651 1 52420.8000 p36 p60 n/a N p36->p60
305496.6000 M4097 675626 3 180493.6000 p38 p65 n/a N p38->p86->p28->p65
305499.5000 M5800 705010 2 128553.5000 p86 p65 n/a N p86->p28->p65
305523.6000 M7345 822676 1 81443.6000 p8 p18 n/a N p8->p18
305562.0000 M9397 573407 1 18894.0000 p12 p30 n/a N p12->p30
305565.8000 M3720 927607 3 192054.8000 p73 p30 n/a N p73->p67->p12->p30
305568.9000 M6353 760325 1 111758.9000 p30 p12 n/a N p30->p12
305593.8000 M8248 957884 1 53970.8000 p33 p59 n/a N p33->p59
305761.8000 M6754 567689 2 99716.8000 p90 p14 n/a N p90->p8->p14
305765.3000 M7137 867781 1 88023.3000 p8 p14 n/a N p8->p14
305768.9000 M7235 878346 1 85031.9000 p14 p8 n/a N p14->p8
305771.2000 M6193 569560 3 116826.2000 p88 p8 n/a N p88->p77->p14->p8
305773.3000 M2214 508308 3 238191.3000 p88 p8 n/a N p88->p77->p14->p8
305828.7000 M6911 808189 4 94995.7000 p86 p76 n/a N p86->p97->p34->p23->p76
305861.6000 M4347 554584 2 173233.6000 p67 p82 n/a N p67->p12->p82
305864.8000 M9948 798697 1 2371.8000 p12 p82 n/a N p12->p82
305867.6000 M4983 692599 1 153840.6000 p82 p12 n/a N p82->p12
305952.4000 M6646 688553 4 103197.4000 p31 p52 n/a N p31->p94->p78->p98->p52
306085.3000 M8125 506202 1 58220.3000 p12 p20 n/a N p12->p20
306089.1000 M8137 987276 1 57856.1000 p50 p58 n/a N p50->p58
306092.6000 M3486 851280 1 199711.6000 p50 p58 n/a N p50->p58
306094.9000 M9652 823028 1 11622.9000 p63 p77 n/a N p63->p77
306097.1000 M3818 532301 2 189597.1000 p14 p63 n/a N p14->p77->p63
306109.0000 M7508 773373 3 77062.0000 p75 p36 n/a N p75->p6->p42->p36
306111.5000 M6986 606160 1 92986.5000 p42 p36 n/a N p42->p36
306153.1000 M7465 871284 1 78410.1000 p59 p46 n/a N p59->p46
306155.7000 M7805 629427 2 68060.7000 p52 p40 n/a N p52->p69->p40
306159.0000 M8089 803490 1 59397.0000 p40 p69 n/a N p40->p69
306285.9000 M7404 688453 2 80400.9000 p10 p71 n/a N p10->p98->p71
306290.4000 M6773 917442 5 99668.4000 p77 p24 n/a N p77->p94->p26->p69->p52->p24
306293.5000 M9129 751052 2 27804.5000 p69 p24 n/a N p69->p52->p24
306296.8000 M8379 816381 2 50682.8000 p69 p24 n/a N p69->p52->p24
306314.2000 M9369 564412 1 20499.2000 p36 p28 n/a N p36->p28
306317.5000 M7180 814965 1 87261.5000 p28 p36 n/a N p28->p36
306399.1000 M8381 985702 2 50724.1000 p69 p59 n/a N p69->p52->p59
306422.5000 M7062 727435 1 90980.5000 p74 p42 n/a N p74->p42
306485.4000 M9480 633523 1 17272.4000 p85 p33 n/a N p85->p33
306526.4000 M9804 723916 1 7423.4000 p41 p28 n/a N p41->p28
306635.4000 M9800 858447 1 7655.4000 p58 p42 n/a N p58->p42
306638.7000 M6802 820346 3 99131.7000 p26 p58 n/a N p26->p94->p42->p58
306642.5000 M9773 927128 2 8481.5000 p41 p58 n/a N p41->p42->p58
306667.5000 M9111 868584 1 28726.5000 p55 p51 n/a N p55->p51
306670.3000 M6560 689725 2 106545.3000 p62 p51 n/a N p62->p55->p51
306688.0000 M9490 694729 1 17172.0000 p74 p88 n/a N p74->p88
306690.2000 M10010 540985 1 1309.2000 p74 p88 n/a N p74->p88
306797.9000 M9077 837711 1 29897.9000 p36 p20 n/a N p36->p20
306800.9000 M8783 866509 1 38870.9000 p42 p75 n/a N p42->p75
306801.7000 M7866 930592 2 66840.7000 p30 p36 n/a N p30->p20->p36
306812.8000 M2847 938694 1 219921.8000 p88 p58 n/a N p88->p58
306815.0000 M6419 542968 1 110995.0000 p88 p58 n/a N p88->p58
306865.8000 M7921 969079 1 65226.8000 p55 p37 n/a N p55->p37
306869.7000 M5703 967318 1 132883.7000 p55 p37 n/a N p55->p37
306873.2000 M6000 872067 2 123822.2000 p51 p37 n/a N p51->p55->p37
306896.0000 M4093 574292 4 182015.0000 p20 p5 n/a N p20->p73->p67->p12->p5
306916.0000 M6412 746742 2 111310.0000 p6 p88 n/a N p6->p75->p88
306950.8000 M6146 570927 1 119447.8000 p0 p58 n/a N p0->p58
306968.5000 M9280 875292 1 23871.5000 p14 p15 n/a N p14->p15
307018.0000 M9270 992539 1 24225.0000 p12 p6 n/a N p12->p6
307018.6000 M6457 659573 2 110038.6000 p84 p49 n/a N p84->p56->p49
307033.8000 M8553 820294 1 46116.8000 p88 p42 n/a N p88->p42
307037.5000 M9132 923832 1 28456.5000 p88 p42 n/a N p88->p42
307081.4000 M9012 877952 1 32162.4000 p71 p49 n/a N p71->p49
307083.7000 M8487 565368 1 48180.7000 p71 p49 n/a N p71->p49
307087.3000 M5374 881768 4 143127.3000 p17 p49 n/a N p17->p92->p63->p71->p49
307137.1000 M9370 792476 1 21292.1000 p31 p5 n/a N p31->p5
307169.2000 M6001 592185 1 124087.2000 p74 p41 n/a N p74->p41
307272.5000 M6298 885015 1 115137.5000 p19 p32 n/a N p19->p32
307275.1000 M6483 634492 2 109498.1000 p45 p19 n/a N p45->p32->p19
307292.5000 M9101 735786 1 29660.5000 p21 p32 n/a N p21->p32
307306.6000 M6089 689314 2 121537.6000 p33 p29 n/a N p33->p83->p29
307315.2000 M9499 717705 1 17522.2000 p6 p31 n/a N p6->p31
307318.5000 M9733 809657 1 10374.5000 p31 p6 n/a N p31->p6
307324.6000 M8514 911805 2 47601.6000 p69 p29 n/a N p69->p52->p29
307327.6000 M5196 728166 1 148798.6000 p29 p52 n/a N p29->p52
307336.2000 M6690 743880 1 103241.2000 p83 p52 n/a N p83->p52
307338.3000 M8398 517520 1 51145.3000 p83 p52 n/a N p83->p52
307341.0000 M7277 673890 1 85328.0000 p83 p52 n/a N p83->p52
307350.9000 M2630 875341 1 227086.9000 p5 p20 n/a N p5->p20
307354.9000 M8079 987741 1 60898.9000 p5 p30 n/a N p5->p30
307357.8000 M3590 713954 1 197808.8000 p5 p20 n/a N p5->p20
307363.1000 M8707 692639 2 41752.1000 p16 p30 n/a N p16->p20->p30
307393.4000 M5876 806960 3 128127.4000 p73 p41 n/a N p73->p67->p0->p41
307396.3000 M8953 706954 1 34273.3000 p0 p41 n/a N p0->p41
307459.0000 M8264 746547 1 55346.0000 p64 p33 n/a N p64->p33
307546.5000 M9168 826010 1 27865.5000 p12 p78 n/a N p12->p78
307548.7000 M1068 536932 2 274959.7000 p56 p12 n/a N p56->p78->p12
307551.3000 M9533 627518 2 16719.3000 p46 p12 n/a N p46->p78->p12
307585.2000 M7002 502666 1 93972.2000 p29 p46 n/a N p29->p46
307588.9000 M4740 909309 2 162970.9000 p55 p29 n/a N p55->p46->p29
307634.6000 M9609 719395 1 14481.6000 p47 p78 n/a N p47->p78
307734.0000 M7150 881084 2 89593.0000 p6 p20 n/a N p6->p75->p20
307951.9000 M7602 755569 1 76048.9000 p58 p3 n/a N p58->p3
307954.6000 M2464 660203 1 232762.6000 p58 p3 n/a N p58->p3
307958.6000 M10041 979071 1 1629.6000 p3 p58 n/a N p3->p58
307961.6000 M4989 745264 1 155750.6000 p3 p58 n/a N p3->p58
308166.3000 M5534 679299 2 139332.3000 p67 p34 n/a N p67->p54->p34
308198.9000 M9088 665844 1 30963.9000 p56 p74 n/a N p56->p74
308313.5000 M8762 776652 1 41026.5000 p80 p87 n/a N p80->p87
308315.9000 M7118 599689 1 91155.9000 p80 p87 n/a N p80->p87
308319.5000 M9531 888433 1 17549.5000 p80 p87 n/a N p80->p87
308323.3000 M7468 944973 2 80490.3000 p19 p80 n/a N p19->p87->p80
308340.9000 M9830 507198 1 8445.9000 p31 p80 n/a N p31->p80
308352.3000 M4527 555416 2 170233.3000 p74 p3 n/a N p74->p75->p3
308559.1000 M8486 726398 1 49687.1000 p74 p27 n/a N p74->p27
308708.5000 M9218 933663 1 27502.5000 p27 p4 n/a N p27->p4
308711.5000 M6484 741670 1 110903.5000 p4 p27 n/a N p4->p27
308931.8000 M6405 675799 2 113537.8000 p71 p67 n/a N p71->p96->p67
308938.3000 M10126 764743 1 19.3000 p50 p81 n/a N p50->p81
309033.6000 M6885 650656 1 98996.6000 p84 p32 n/a N p84->p32
309036.6000 M5906 730646 2 128853.6000 p81 p84 n/a N p81->p32->p84
309039.1000 M3529 618532 2 201351.1000 p81 p84 n/a N p81->p32->p84
309041.9000 M9542 699769 1 17935.9000 p32 p84 n/a N p32->p84
309105.9000 M7095 500118 1 92650.9000 p81 p41 n/a N p81->p41
309109.1000 M8691 786681 1 43984.1000 p81 p41 n/a N p81->p41
309191.4000 M9053 834450 1 33021.4000 p47 p81 n/a N p47->p81
309266.7000 M9243 614982 2 27296.7000 p50 p42 n/a N p50->p81->p42
309289.5000 M9235 582182 1 27563.5000 p87 p32 n/a N p87->p32
309407.3000 M7823 553821 1 70762.3000 p50 p45 n/a N p50->p45
309410.6000 M7949 813807 1 66917.6000 p45 p50 n/a N p45->p50
309413.1000 M7881 619323 1 68998.1000 p45 p50 n/a N p45->p50
309425.8000 M7561 582482 1 78769.8000 p40 p70 n/a N p40->p70
309429.2000 M9016 844275 1 34388.2000 p40 p70 n/a N p40->p70
309433.2000 M8499 993434 1 50165.2000 p70 p40 n/a N p70->p40
309599.7000 M8108 670130 1 62256.7000 p47 p1 n/a N p47->p1
309602.5000 M6724 691962 2 104472.5000 p5 p1 n/a N p5->p47->p1
309604.8000 M6333 558839 1 116404.8000 p47 p1 n/a N p47->p1
309728.4000 M9396 810228 1 23091.4000 p84 p81 n/a N p84->p81
309731.1000 M8768 653432 1 42260.1000 p84 p81 n/a N p84->p81
309766.9000 M7600 860832 2 77924.9000 p87 p42 n/a N p87->p1->p42
309776.6000 M7970 912183 1 66645.6000 p40 p19 n/a N p40->p19
309822.0000 M6195 972194 2 120816.0000 p57 p70 n/a N p57->p46->p70
309884.4000 M8910 756454 1 38074.4000 p18 p81 n/a N p18->p81
309887.9000 M7853 873628 1 70321.9000 p18 p81 n/a N p18->p81
310141.6000 M5434 573337 3 144355.6000 p49 p68 n/a N p49->p37->p34->p68
310289.7000 M9625 979441 2 16647.7000 p12 p44 n/a N p12->p32->p44
310335.1000 M2706 959274 1 227750.1000 p56 p68 n/a N p56->p68
310337.6000 M6282 622806 2 118688.6000 p39 p68 n/a N p39->p56->p68
310338.8000 M4011 775668 3 187956.8000 p20 p2 n/a N p20->p28->p67->p2
310341.3000 M7074 900769 1 94528.3000 p56 p68 n/a N p56->p68
310445.7000 M8689 853366 1 45380.7000 p23 p74 n/a N p23->p74
310641.5000 M8572 626996 2 49142.5000 p56 p12 n/a N p56->p22->p12
310644.5000 M4984 729106 3 158586.5000 p39 p12 n/a N p39->p56->p22->p12
310646.7000 M5408 538267 2 145654.7000 p56 p12 n/a N p56->p22->p12
310650.5000 M10174 932122 1 269.5000 p22 p12 n/a N p22->p12
310653.9000 M8706 833156 1 45073.9000 p22 p12 n/a N p22->p12
310748.0000 M5922 708145 2 130076.0000 p45 p34 n/a N p45->p35->p34
310750.6000 M6257 630238 2 119861.6000 p45 p34 n/a N p45->p35->p34
310794.7000 M8006 597688 2 66564.7000 p45 p22 n/a N p45->p35->p22
310797.5000 M6957 683672 4 98560.5000 p21 p35 n/a N p21->p36->p56->p22->p35
310799.8000 M7620 551165 2 78343.8000 p56 p34 n/a N p56->p22->p34
310967.1000 M6450 996799 3 114202.1000 p77 p73 n/a N p77->p94->p4->p73
311093.1000 M6065 733989 2 126055.1000 p47 p87 n/a N p47->p60->p87
311215.8000 M7243 734870 2 90237.8000 p85 p51 n/a N p85->p64->p51
311233.9000 M8256 804343 1 59365.9000 p70 p17 n/a N p70->p17
311237.2000 M8950 803208 1 38207.2000 p17 p70 n/a N p17->p70
311265.7000 M7557 737157 1 80731.7000 p6 p9 n/a N p6->p9
311268.1000 M9895 576684 1 9389.1000 p9 p6 n/a N p9->p6
311278.7000 M9102 878664 1 33615.7000 p43 p68 n/a N p43->p68
311394.7000 M8156 828340 1 62580.7000 p16 p68 n/a N p16->p68
311398.1000 M9611 838963 1 18185.1000 p68 p16 n/a N p68->p16
311404.2000 M9004 652960 1 36729.2000 p62 p3 n/a N p62->p3
311407.7000 M7289 871402 1 89029.7000 p3 p62 n/a N p3->p62
311560.2000 M7936 774398 1 69464.2000 p1 p16 n/a N p1->p16
311790.7000 M7731 871957 2 75949.7000 p33 p68 n/a N p33->p48->p68
311793.5000 M9812 695842 1 12448.5000 p48 p68 n/a N p48->p68
311839.1000 M7706 710696 2 76756.1000 p73 p23 n/a N p73->p86->p23
311842.1000 M8513 745078 2 52149.1000 p57 p86 n/a N p57->p23->p86
311908.8000 M8447 997362 2 54221.8000 p4 p77 n/a N p4->p2->p77
312046.5000 M7338 803879 1 88181.5000 p43 p84 n/a N p43->p84
312050.1000 M9146 888952 1 33043.1000 p43 p84 n/a N p43->p84
312121.4000 M7947 539669 1 69688.4000 p41 p90 n/a N p41->p90
312495.1000 M8589 516692 2 50480.1000 p73 p74 n/a N p73->p86->p74
312498.5000 M8046 840864 2 67047.5000 p73 p74 n/a N p73->p86->p74
312502.3000 M3686 941411 2 200027.3000 p73 p74 n/a N p73->p86->p74
312548.0000 M8351 736775 1 57784.0000 p8 p2 n/a N p8->p2
312584.1000 M9654 824882 1 18051.1000 p89 p90 n/a N p89->p90
312815.6000 M9403 901841 1 25961.6000 p64 p27 n/a N p64->p27
312823.9000 M8616 737550 1 49989.9000 p54 p17 n/a N p54->p17
312896.0000 M8290 869380 1 59992.0000 p11 p42 n/a N p11->p42
312898.8000 M8362 677160 1 57804.8000 p11 p42 n/a N p11->p42
312901.7000 M7647 720412 2 79622.7000 p6 p11 n/a N p6->p42->p11
312934.8000 M4245 965978 2 183416.8000 p46 p84 n/a N p46->p78->p84
312937.1000 M8709 553509 2 47265.1000 p46 p84 n/a N p46->p78->p84
312997.7000 M8568 534218 2 51620.7000 p52 p54 n/a N p52->p69->p54
313001.6000 M9621 956631 2 19482.6000 p52 p54 n/a N p52->p69->p54
313004.1000 M9398 624768 1 26305.1000 p69 p54 n/a N p69->p54
313037.9000 M8737 875109 1 46515.9000 p41 p88 n/a N p41->p88
313099.7000 M7350 704040 1 88865.7000 p58 p76 n/a N p58->p76
313101.4000 M8228 513297 2 62085.4000 p69 p81 n/a N p69->p52->p81
313110.9000 M5954 944298 1 131462.9000 p60 p57 n/a N p60->p57
313212.0000 M7666 548836 3 79350.0000 p42 p44 n/a N p42->p98->p78->p44
313214.6000 M8602 638593 2 50804.6000 p63 p78 n/a N p63->p44->p78
313217.1000 M3905 624552 2 194058.1000 p8 p78 n/a N p8->p44->p78
313282.8000 M2883 693607 3 225296.8000 p24 p77 n/a N p24->p64->p85->p77
313285.0000 M8749 533188 1 46396.0000 p85 p77 n/a N p85->p77
313297.0000 M10048 781306 1 6755.0000 p20 p8 n/a N p20->p8
313300.0000 M8100 728203 1 66201.0000 p8 p20 n/a N p8->p20
313341.7000 M4373 510850 2 179923.7000 p52 p13 n/a N p52->p69->p13
313343.8000 M6787 504203 2 106295.8000 p52 p13 n/a N p52->p69->p13
313347.3000 M8253 850798 1 61572.3000 p69 p13 n/a N p69->p13
313375.1000 M9803 732058 1 14302.1000 p26 p42 n/a N p26->p42
313410.7000 M9448 582248 2 25176.7000 p56 p12 n/a N p56->p16->p12
313473.0000 M9743 765576 1 16226.0000 p54 p60 n/a N p54->p60
313474.8000 M6686 702699 2 109501.8000 p54 p37 n/a N p54->p67->p37
313478.4000 M5071 896347 2 158763.4000 p73 p37 n/a N p73->p67->p37
313513.8000 M8200 583733 2 63356.8000 p46 p16 n/a N p46->p78->p16
313517.2000 M9552 828097 1 22106.2000 p78 p16 n/a N p78->p16
313524.9000 M6903 957972 2 102937.9000 p67 p84 n/a N p67->p12->p84
313810.8000 M5791 594639 2 137138.8000 p30 p88 n/a N p30->p20->p88
313813.7000 M5239 711618 2 153970.7000 p30 p88 n/a N p30->p20->p88
313894.9000 M7984 994592 2 70334.9000 p67 p57 n/a N p67->p12->p57
313897.8000 M7288 719806 1 91550.8000 p57 p12 n/a N p57->p12
313901.1000 M7938 810534 1 71743.1000 p57 p12 n/a N p57->p12
313916.4000 M9006 789222 2 39181.4000 p13 p47 n/a N p13->p0->p47
313934.5000 M5538 897730 2 144979.5000 p14 p11 n/a N p14->p26->p11
314026.3000 M8471 546676 1 55610.3000 p22 p73 n/a N p22->p73
314028.9000 M7683 636260 2 79649.9000 p11 p73 n/a N p11->p22->p73
314031.4000 M7598 603027 1 82249.4000 p22 p73 n/a N p22->p73
314033.5000 M9138 512631 1 35271.5000 p73 p22 n/a N p73->p22
314096.9000 M8647 699855 1 50315.9000 p28 p44 n/a N p28->p44
314099.0000 M7854 511865 1 74503.0000 p28 p44 n/a N p28->p44
314131.3000 M8053 547177 1 68466.3000 p19 p24 n/a N p19->p24
314134.7000 M10124 841020 1 5275.7000 p19 p24 n/a N p19->p24
314136.8000 M9019 523693 1 39002.8000 p24 p19 n/a N p24->p19
314181.8000 M7065 515859 2 98646.8000 p20 p69 n/a N p20->p30->p69
314185.0000 M3886 781106 2 195608.0000 p20 p69 n/a N p20->p30->p69
314230.6000 M9638 916709 1 20189.6000 p5 p39 n/a N p5->p39
314259.0000 M9565 774106 2 22449.0000 p12 p49 n/a N p12->p17->p49
314262.5000 M8877 865811 3 43460.5000 p10 p17 n/a N p10->p98->p49->p17
314324.6000 M9768 606888 1 16314.6000 p47 p26 n/a N p47->p26
314346.6000 M8070 672943 2 68166.6000 p65 p47 n/a N p65->p48->p47
314348.9000 M7453 554012 1 86969.9000 p47 p48 n/a N p47->p48
314396.6000 M9786 736876 1 15841.6000 p14 p28 n/a N p14->p28
314396.9000 M10286 868838 1 602.9000 p85 p54 n/a N p85->p54
314399.9000 M8927 818595 1 42074.9000 p28 p14 n/a N p28->p14
314481.3000 M6295 625450 2 122436.3000 p56 p76 n/a N p56->p39->p76
314538.8000 M9183 660602 1 34400.8000 p6 p86 n/a N p6->p86
314541.7000 M9417 628209 1 27257.7000 p69 p15 n/a N p69->p15
